Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1,1,1989-11-03,23-063,GSW,@,PHO,L (-30),1,23:00,0,7,.000,0,0,,0,0,,0,1,1,3,0,1,1,5,0,-4.8
2,2,1989-11-04,23-064,GSW,,HOU,L (-27),1,17:00,3,8,.375,0,1,.000,0,0,,1,2,3,2,1,0,5,2,6,-0.5
3,3,1989-11-14,23-074,GSW,@,MIN,L (-3),0,7:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1
4,4,1989-11-15,23-075,GSW,@,CLE,L (-25),1,25:00,6,10,.600,0,0,,0,0,,1,4,5,4,0,0,1,0,12,11.1
5,5,1989-11-17,23-077,GSW,@,CHH,L (-1),1,26:00,1,5,.200,0,0,,0,2,.000,0,4,4,6,1,0,3,2,2,0.7
6,6,1989-11-18,23-078,GSW,@,ATL,L (-16),1,30:00,7,13,.538,0,2,.000,0,0,,1,2,3,9,3,0,3,2,14,14.5
7,7,1989-11-22,23-082,GSW,,SAC,W (+24),1,30:00,5,10,.500,0,0,,0,0,,0,1,1,12,0,0,0,0,10,13.7
8,8,1989-11-25,23-085,GSW,,CHI,L (-13),1,27:00,5,8,.625,0,0,,0,0,,1,6,7,8,4,0,4,1,10,14.1
9,9,1989-11-28,23-088,GSW,@,DEN,L (-21),1,33:00,6,11,.545,1,1,1.000,4,4,1.000,0,5,5,10,1,0,6,6,17,12.8
10,10,1989-11-29,23-089,GSW,,NYK,L (-18),1,37:00,9,14,.643,0,0,,1,2,.500,0,5,5,12,3,0,4,6,19,18.9
11,11,1989-12-01,23-091,GSW,@,POR,L (-13),1,37:00,5,12,.417,1,2,.500,6,8,.750,0,1,1,12,2,0,2,4,17,16.9
12,12,1989-12-02,23-092,GSW,,MIL,W (+3),1,41:00,7,11,.636,1,2,.500,0,3,.000,0,3,3,7,5,0,9,3,15,9.5
13,13,1989-12-05,23-095,GSW,@,DAL,L (-19),1,29:00,2,14,.143,0,1,.000,2,2,1.000,1,2,3,2,1,0,1,3,6,-1.5
14,14,1989-12-06,23-096,GSW,@,SAS,L (-2),1,39:00,6,13,.462,0,0,,0,0,,1,2,3,10,5,0,8,2,12,9.8
15,15,1989-12-08,23-098,GSW,,SAC,L (-5),1,39:00,6,10,.600,0,1,.000,5,11,.455,0,4,4,14,1,0,1,2,17,20.2
16,16,1989-12-12,23-102,GSW,@,SAC,W (+15),1,37:00,7,13,.538,0,1,.000,4,4,1.000,1,4,5,10,3,1,6,3,18,17.1
17,17,1989-12-13,23-103,GSW,,DEN,W (+20),1,24:00,5,10,.500,0,0,,5,5,1.000,0,3,3,11,1,0,2,3,15,16.4
18,18,1989-12-15,23-105,GSW,@,POR,W (+5),1,30:00,4,13,.308,0,1,.000,1,2,.500,0,3,3,7,0,0,3,3,9,2.7
19,19,1989-12-16,23-106,GSW,,DET,W (+12),1,33:00,6,13,.462,0,0,,0,0,,0,3,3,5,2,0,0,3,12,10.5
20,20,1989-12-20,23-110,GSW,,HOU,W (+6),1,36:00,7,13,.538,0,2,.000,6,6,1.000,1,4,5,14,4,0,4,3,20,24.2
21,21,1989-12-22,23-112,GSW,,IND,W (+26),1,29:00,4,12,.333,0,0,,2,2,1.000,3,0,3,8,5,0,2,1,10,13.5
22,22,1989-12-26,23-116,GSW,@,UTA,L (-15),1,25:00,4,10,.400,0,1,.000,0,0,,0,3,3,4,1,1,0,3,8,6.8
23,23,1989-12-28,23-118,GSW,@,LAC,L (-20),1,20:00,2,5,.400,0,0,,2,4,.500,0,2,2,1,0,0,1,3,6,1.6
24,24,1989-12-29,23-119,GSW,@,LAL,L (-19),1,36:00,5,9,.556,0,0,,0,2,.000,0,3,3,7,1,0,3,2,10,7.9
25,25,1990-01-02,23-123,GSW,,UTA,W (+13),1,36:00,3,12,.250,0,1,.000,5,5,1.000,0,5,5,9,3,0,5,2,11,8.8
26,26,1990-01-04,23-125,GSW,,MIA,W (+2),1,34:00,4,8,.500,0,0,,3,4,.750,1,7,8,8,2,1,3,3,11,13.5
27,27,1990-01-06,23-127,GSW,,LAL,W (+2),1,34:00,2,10,.200,0,1,.000,1,1,1.000,4,3,7,11,2,0,2,3,5,9.0
28,28,1990-01-08,23-129,GSW,,DEN,W (+17),1,34:00,8,12,.667,0,0,,3,3,1.000,1,9,10,19,1,0,3,2,19,27.7
29,29,1990-01-10,23-131,GSW,,DAL,W (+4),1,33:00,5,12,.417,1,1,1.000,4,4,1.000,1,4,5,7,1,0,2,3,15,13.2
30,30,1990-01-13,23-134,GSW,,ORL,W (+11),1,35:00,4,10,.400,0,2,.000,1,2,.500,1,3,4,12,0,0,4,2,9,8.4
31,31,1990-01-15,23-136,GSW,@,IND,L (-39),1,25:00,2,8,.250,1,1,1.000,0,0,,0,1,1,4,0,0,3,3,5,-0.9
32,32,1990-01-16,23-137,GSW,@,MIL,L (-8),1,32:00,6,8,.750,0,0,,0,0,,1,2,3,12,2,0,2,5,12,16.5
33,33,1990-01-18,23-139,GSW,@,CHI,L (-25),1,34:00,4,11,.364,0,0,,0,0,,2,5,7,14,3,0,3,1,8,14.2
34,34,1990-01-19,23-140,GSW,@,DET,L (-7),1,32:00,3,9,.333,0,1,.000,2,2,1.000,1,2,3,11,2,0,4,5,8,7.9
35,35,1990-01-21,23-142,GSW,@,BOS,W (+5),1,40:00,11,14,.786,0,0,,3,4,.750,0,3,3,10,5,0,8,3,25,22.9
36,36,1990-01-23,23-144,GSW,,MIN,W (+7),1,31:00,4,10,.400,0,1,.000,1,2,.500,0,1,1,4,1,0,1,2,9,5.5
37,37,1990-01-24,23-145,GSW,@,SAC,L (-30),1,24:00,4,8,.500,0,0,,0,0,,0,2,2,3,1,0,3,1,8,4.3
38,38,1990-01-26,23-147,GSW,,SEA,W (+12),1,35:00,9,12,.750,0,0,,5,9,.556,2,2,4,5,2,1,0,3,23,23.6
39,39,1990-01-31,23-152,GSW,,POR,W (+5),1,39:00,12,17,.706,1,1,1.000,2,2,1.000,1,7,8,10,1,0,7,2,27,22.9
40,40,1990-02-02,23-154,GSW,,NJN,W (+19),1,28:00,5,7,.714,0,0,,2,3,.667,2,8,10,14,1,0,2,3,12,20.1
41,41,1990-02-04,23-156,GSW,@,MIN,W (+10),1,42:00,8,14,.571,0,1,.000,5,7,.714,1,5,6,8,1,0,2,2,21,19.6
42,42,1990-02-05,23-157,GSW,@,WSB,L (-6),1,29:00,5,11,.455,0,0,,3,4,.750,1,1,2,5,2,0,3,2,13,9.6
43,43,1990-02-07,23-159,GSW,@,PHI,W (+1),1,39:00,7,15,.467,1,2,.500,6,8,.750,1,3,4,11,4,0,6,4,21,18.2
44,44,1990-02-08,23-160,GSW,@,NYK,L (-4),1,33:00,3,12,.250,0,1,.000,3,4,.750,1,6,7,6,0,0,2,6,9,3.7
45,45,1990-02-15,23-167,GSW,,WSB,W (+6),1,38:00,9,14,.643,0,0,,6,6,1.000,0,0,0,5,1,0,2,4,24,18.7
46,46,1990-02-16,23-168,GSW,@,PHO,L (-21),1,33:00,9,16,.563,0,1,.000,2,2,1.000,0,4,4,8,3,0,5,5,20,15.2
47,47,1990-02-18,23-170,GSW,,PHO,L (-18),1,33:00,5,10,.500,1,3,.333,2,2,1.000,1,2,3,9,2,0,5,5,13,10.6
48,48,1990-02-19,23-171,GSW,@,DEN,L (-5),1,35:00,8,20,.400,0,0,,0,0,,0,3,3,10,2,0,5,6,16,7.7
49,49,1990-02-21,23-173,GSW,,PHI,L (-1),1,34:00,8,14,.571,3,3,1.000,2,2,1.000,1,4,5,7,1,0,1,1,21,20.8
50,50,1990-02-23,23-175,GSW,,BOS,L (-12),1,38:00,8,13,.615,0,2,.000,6,7,.857,0,1,1,7,4,1,3,4,22,21.0
51,51,1990-02-25,23-177,GSW,@,SEA,L (-8),1,42:00,10,17,.588,0,0,,1,1,1.000,1,2,3,3,3,0,3,1,21,16.1
52,52,1990-02-28,23-180,GSW,,SAS,W (+9),1,44:00,3,12,.250,0,1,.000,5,6,.833,4,2,6,16,0,0,2,5,11,14.0
53,53,1990-03-02,23-182,GSW,@,SAS,L (-16),1,33:00,4,15,.267,1,2,.500,3,4,.750,0,1,1,4,4,0,2,2,12,7.0
54,54,1990-03-03,23-183,GSW,@,HOU,L (-20),1,29:00,8,18,.444,0,1,.000,0,0,,1,0,1,7,3,0,3,2,16,11.4
55,55,1990-03-05,23-185,GSW,,CHH,W (+21),1,34:00,5,9,.556,0,1,.000,3,3,1.000,0,4,4,11,4,2,3,2,13,19.2
56,56,1990-03-08,23-188,GSW,,CLE,W (+40),1,32:00,6,12,.500,0,1,.000,0,0,,0,1,1,18,2,0,1,2,12,19.1
57,57,1990-03-09,23-189,GSW,@,LAL,L (-16),1,27:00,7,14,.500,1,1,1.000,1,2,.500,2,5,7,4,2,0,4,2,16,11.5
58,58,1990-03-11,23-191,GSW,,SAC,W (+7),1,39:00,9,17,.529,0,2,.000,3,3,1.000,1,3,4,8,3,0,2,4,21,19.3
59,59,1990-03-12,23-192,GSW,@,LAC,W (+3),1,39:00,5,13,.385,0,2,.000,4,8,.500,1,4,5,12,4,0,6,2,14,12.8
60,60,1990-03-15,23-195,GSW,,POR,L (-7),1,33:00,8,13,.615,3,4,.750,1,2,.500,0,1,1,6,1,0,3,6,20,13.8
61,61,1990-03-18,23-198,GSW,,SEA,L (-5),1,44:00,8,20,.400,1,4,.250,2,2,1.000,1,4,5,14,5,1,8,3,19,16.4
62,62,1990-03-20,23-200,GSW,,MIN,W (+4),1,38:00,4,10,.400,0,1,.000,0,0,,0,2,2,8,3,1,5,1,8,7.1
63,63,1990-03-23,23-203,GSW,@,UTA,L (-15),1,29:00,3,9,.333,0,1,.000,1,2,.500,0,3,3,3,4,0,2,1,7,6.1
64,64,1990-03-24,23-204,GSW,@,HOU,W (+5),1,48:00,6,18,.333,0,2,.000,5,5,1.000,0,3,3,17,5,0,5,5,17,17.6
65,65,1990-03-27,23-207,GSW,@,DAL,L (-10),1,41:00,8,18,.444,0,2,.000,5,8,.625,2,5,7,12,2,1,2,6,21,20.0
66,66,1990-03-29,23-209,GSW,,UTA,W (+5),1,39:00,8,16,.500,1,1,1.000,6,9,.667,1,1,2,4,0,0,2,3,23,14.4
67,67,1990-03-30,23-210,GSW,@,SEA,L (-31),1,31:00,5,13,.385,0,3,.000,2,4,.500,1,0,1,5,1,0,5,3,12,3.1
68,68,1990-04-01,23-212,GSW,,ATL,L (-26),1,36:00,8,17,.471,0,1,.000,4,5,.800,0,1,1,11,1,0,4,2,20,15.1
69,69,1990-04-03,23-214,GSW,@,ORL,W (+1),1,41:00,9,18,.500,1,4,.250,6,10,.600,0,10,10,12,3,0,4,3,25,23.6
70,70,1990-04-04,23-215,GSW,@,MIA,W (+14),1,39:00,8,19,.421,0,0,,4,4,1.000,1,5,6,16,6,1,2,5,20,26.0
71,71,1990-04-06,23-217,GSW,@,NJN,W (+6),1,33:00,7,13,.538,1,2,.500,6,6,1.000,0,5,5,8,3,0,5,4,21,18.2
72,72,1990-04-08,23-219,GSW,@,CHH,L (-1),1,37:00,5,15,.333,0,0,,8,10,.800,0,4,4,6,1,0,3,3,18,10.9
73,73,1990-04-10,23-221,GSW,,SAS,L (-10),1,39:00,7,17,.412,0,1,.000,5,7,.714,0,2,2,15,2,0,4,3,19,17.0
74,74,1990-04-12,23-223,GSW,,DAL,L (-7),1,46:00,10,15,.667,1,1,1.000,7,8,.875,2,3,5,15,3,0,5,4,28,30.3
75,75,1990-04-13,23-224,GSW,@,LAL,L (-12),1,22:00,4,8,.500,0,1,.000,1,1,1.000,0,2,2,5,1,0,1,2,9,8.3
76,76,1990-04-16,23-227,GSW,,PHO,L (-12),1,36:00,5,17,.294,1,5,.200,6,7,.857,1,3,4,11,0,0,3,1,17,12.6
77,77,1990-04-18,23-229,GSW,,LAC,W (+13),1,42:00,8,13,.615,0,0,,6,7,.857,0,5,5,16,2,0,3,1,22,27.0
78,78,1990-04-20,23-231,GSW,@,PHO,L (-17),1,37:00,8,19,.421,0,2,.000,4,4,1.000,2,5,7,8,3,0,7,5,20,12.4
79,79,1990-04-22,23-233,GSW,,SEA,W (+2),1,43:00,10,18,.556,1,1,1.000,7,8,.875,2,6,8,6,3,0,5,4,28,22.8
1,1,1990-11-02,24-062,GSW,@,DEN,W (+4),1,39:00,14,24,.583,1,1,1.000,3,5,.600,0,5,5,18,2,0,4,4,32,30.5
2,2,1990-11-04,24-064,GSW,@,LAC,L (-2),1,41:00,8,18,.444,0,1,.000,2,4,.500,2,5,7,7,3,0,7,5,18,9.6
3,3,1990-11-06,24-066,GSW,,LAC,W (+21),1,31:00,5,11,.455,0,1,.000,2,4,.500,0,1,1,13,6,0,3,0,12,17.9
4,4,1990-11-07,24-067,GSW,@,PHO,L (-7),1,41:00,11,22,.500,1,3,.333,4,6,.667,1,3,4,12,5,0,7,4,27,21.6
5,5,1990-11-09,24-069,GSW,,ATL,W (+15),1,45:00,11,22,.500,1,2,.500,5,5,1.000,1,8,9,12,0,0,4,1,28,24.1
6,6,1990-11-10,24-070,GSW,@,SEA,W (+17),1,35:00,6,14,.429,1,3,.333,6,6,1.000,0,3,3,6,6,0,2,3,19,19.5
7,7,1990-11-13,24-073,GSW,,SAS,W (+4),1,42:00,7,22,.318,2,2,1.000,8,8,1.000,1,6,7,11,4,0,4,4,24,20.0
8,8,1990-11-15,24-075,GSW,,CHI,W (+10),1,42:00,9,19,.474,0,3,.000,5,6,.833,1,8,9,5,2,0,4,0,23,17.5
9,9,1990-11-17,24-077,GSW,,SAC,W (+1),1,39:00,11,20,.550,0,1,.000,10,11,.909,3,4,7,4,2,0,5,4,32,23.5
10,10,1990-11-18,24-078,GSW,@,LAL,L (-22),1,30:00,3,11,.273,0,0,,2,4,.500,0,0,0,9,1,0,4,4,8,2.4
11,11,1990-11-20,24-080,GSW,,ORL,W (+3),1,36:00,8,17,.471,2,2,1.000,5,5,1.000,2,4,6,11,2,0,3,2,23,22.8
12,12,1990-11-23,24-083,GSW,@,POR,L (-24),1,29:00,8,17,.471,0,1,.000,3,4,.750,2,1,3,6,2,0,3,3,19,13.6
13,13,1990-11-24,24-084,GSW,,NJN,L (-4),1,47:00,5,22,.227,0,3,.000,2,2,1.000,1,5,6,12,4,0,3,3,12,9.0
14,14,1990-11-27,24-087,GSW,@,WSB,L (-2),1,31:00,10,18,.556,1,2,.500,5,6,.833,1,1,2,4,3,0,4,6,26,17.4
15,15,1990-11-28,24-088,GSW,@,CLE,W (+2),1,44:00,10,16,.625,0,0,,3,4,.750,0,2,2,17,1,0,3,2,23,25.1
16,16,1990-11-30,24-090,GSW,@,ORL,W (+6),1,36:00,8,23,.348,0,0,,2,2,1.000,2,4,6,18,4,0,3,2,18,20.5
17,17,1990-12-01,24-091,GSW,@,MIA,W (+26),1,33:00,7,16,.438,2,2,1.000,2,4,.500,0,1,1,9,3,1,3,2,18,15.3
18,18,1990-12-05,24-095,GSW,,WSB,L (-6),1,39:00,6,17,.353,0,0,,4,6,.667,0,2,2,6,4,0,5,3,16,8.3
19,19,1990-12-07,24-097,GSW,,DET,W (+3),1,41:00,10,19,.526,2,2,1.000,0,0,,1,1,2,12,1,0,7,1,22,15.7
20,20,1990-12-11,24-101,GSW,@,UTA,L (-18),1,38:00,11,18,.611,1,2,.500,5,6,.833,1,2,3,7,5,0,3,4,28,26.0
21,21,1990-12-13,24-103,GSW,,SEA,W (+23),1,30:00,8,14,.571,0,0,,1,1,1.000,1,2,3,10,2,2,3,1,17,18.7
22,22,1990-12-15,24-105,GSW,,LAL,L (-2),1,41:00,10,24,.417,0,3,.000,2,2,1.000,1,3,4,13,3,0,1,5,22,19.9
23,23,1990-12-18,24-108,GSW,@,POR,L (-28),1,25:00,3,12,.250,0,1,.000,2,2,1.000,0,0,0,6,2,0,2,1,8,4.6
24,24,1990-12-20,24-110,GSW,,POR,W (+7),1,43:00,15,22,.682,3,5,.600,3,3,1.000,2,1,3,15,3,0,2,3,36,38.6
25,25,1990-12-22,24-112,GSW,,MIN,W (+13),1,39:00,9,15,.600,0,0,,4,4,1.000,0,3,3,8,3,0,2,3,22,21.4
26,26,1990-12-26,24-116,GSW,@,MIL,L (-7),1,35:00,12,20,.600,1,3,.333,2,3,.667,0,3,3,8,5,0,6,5,27,20.9
27,27,1990-12-27,24-117,GSW,@,CHI,L (-15),1,37:00,11,19,.579,2,3,.667,5,9,.556,3,0,3,8,1,0,2,2,29,24.4
28,28,1990-12-29,24-119,GSW,@,ATL,L (-4),1,45:00,11,18,.611,3,3,1.000,10,13,.769,0,2,2,8,1,0,6,5,35,24.8
29,29,1991-01-03,24-124,GSW,@,SAC,L (-18),1,35:00,5,13,.385,1,4,.250,2,4,.500,1,0,1,7,5,1,5,6,13,9.0
30,30,1991-01-04,24-125,GSW,,LAL,W (+16),1,43:00,12,25,.480,1,3,.333,4,5,.800,1,3,4,7,4,0,3,3,29,22.2
31,31,1991-01-06,24-127,GSW,@,LAL,L (-27),1,37:00,12,23,.522,0,2,.000,2,3,.667,3,1,4,9,5,0,3,4,26,23.4
32,32,1991-01-08,24-129,GSW,,DEN,W (+22),1,38:00,14,20,.700,1,3,.333,5,6,.833,1,2,3,12,2,0,4,1,34,32.5
33,33,1991-01-10,24-131,GSW,@,SEA,W (+10),1,42:00,10,18,.556,1,2,.500,2,6,.333,1,3,4,11,2,0,2,4,23,20.5
34,34,1991-01-12,24-133,GSW,,PHO,L (-9),1,14:00,1,9,.111,0,1,.000,0,0,,0,0,0,3,0,0,1,2,2,-3.6
35,35,1991-01-15,24-136,GSW,@,NJN,W (+1),1,42:00,13,29,.448,1,3,.333,8,8,1.000,3,5,8,10,1,0,3,5,35,26.5
36,36,1991-01-16,24-137,GSW,@,BOS,W (+5),1,43:00,13,23,.565,2,3,.667,9,9,1.000,0,3,3,10,0,0,1,0,37,33.0
37,37,1991-01-18,24-139,GSW,@,PHI,W (+3),1,52:00,15,24,.625,1,2,.500,9,9,1.000,1,4,5,14,2,0,4,1,40,38.5
38,38,1991-01-19,24-140,GSW,@,MIN,L (-8),1,43:00,8,23,.348,0,3,.000,2,3,.667,2,3,5,13,2,1,6,2,18,12.0
39,39,1991-01-22,24-143,GSW,,HOU,W (+7),1,42:00,8,18,.444,1,3,.333,9,11,.818,0,5,5,11,3,0,1,0,26,27.0
40,40,1991-01-25,24-146,GSW,,MIL,W (+29),1,42:00,11,17,.647,3,5,.600,6,6,1.000,0,5,5,14,4,0,2,1,31,36.4
41,41,1991-01-28,24-149,GSW,,NYK,W (+9),1,38:00,9,24,.375,0,3,.000,2,2,1.000,2,7,9,7,4,0,5,2,20,13.4
42,42,1991-01-31,24-152,GSW,,LAC,W (+16),1,40:00,8,17,.471,1,3,.333,7,10,.700,1,2,3,12,3,0,6,4,24,19.2
43,43,1991-02-01,24-153,GSW,@,POR,L (-20),1,42:00,8,18,.444,2,5,.400,0,2,.000,1,1,2,7,0,0,2,4,18,10.1
44,44,1991-02-03,24-155,GSW,@,HOU,L (-8),1,49:00,13,25,.520,1,3,.333,7,9,.778,2,5,7,10,2,0,1,6,34,29.4
45,45,1991-02-05,24-157,GSW,@,SAS,W (+6),1,44:00,10,21,.476,3,5,.600,0,0,,0,7,7,13,0,0,4,4,23,17.9
46,46,1991-02-07,24-159,GSW,@,DAL,L (-1),1,42:00,9,26,.346,1,4,.250,0,0,,2,4,6,6,3,1,1,2,19,13.1
47,47,1991-02-12,24-164,GSW,,MIN,W (+21),1,34:00,12,16,.750,0,2,.000,5,6,.833,3,3,6,8,3,0,1,3,29,31.6
48,48,1991-02-14,24-166,GSW,,BOS,L (-16),1,39:00,7,17,.412,2,2,1.000,2,3,.667,4,2,6,12,2,0,6,1,18,15.9
49,49,1991-02-16,24-168,GSW,,PHI,W (+9),1,45:00,9,19,.474,2,6,.333,6,6,1.000,1,2,3,11,4,0,2,3,26,26.1
50,50,1991-02-18,24-170,GSW,,DAL,L (-6),1,40:00,9,14,.643,1,3,.333,2,3,.667,4,3,7,5,1,0,5,1,21,17.2
51,51,1991-02-20,24-172,GSW,@,MIN,W (+3),1,38:00,9,18,.500,2,4,.500,3,3,1.000,0,2,2,12,0,1,0,2,23,22.9
52,52,1991-02-22,24-174,GSW,,UTA,L (-5),1,41:00,9,18,.500,0,2,.000,3,5,.600,1,3,4,9,2,0,3,2,21,17.3
53,53,1991-02-23,24-175,GSW,@,DEN,L (-5),1,32:00,11,21,.524,1,3,.333,3,3,1.000,1,4,5,3,2,0,2,4,26,18.1
54,54,1991-02-26,24-178,GSW,,ORL,L (-12),1,43:00,13,28,.464,3,10,.300,6,6,1.000,2,4,6,9,0,0,0,3,35,28.3
55,55,1991-02-27,24-179,GSW,@,UTA,L (-15),1,35:00,5,20,.250,2,3,.667,0,1,.000,1,4,5,7,4,0,2,6,12,6.0
56,56,1991-03-02,24-182,GSW,,CHH,W (+13),1,39:00,11,17,.647,3,3,1.000,5,6,.833,0,4,4,14,3,0,4,1,30,31.7
57,57,1991-03-04,24-184,GSW,,SEA,L (-6),1,43:00,5,19,.263,2,6,.333,5,7,.714,0,1,1,7,3,0,4,5,17,7.1
58,58,1991-03-05,24-185,GSW,@,SAC,L (-8),1,36:00,7,20,.350,2,6,.333,4,7,.571,2,2,4,5,0,0,3,6,20,7.7
59,59,1991-03-07,24-187,GSW,,CLE,W (+30),1,32:00,8,16,.500,0,4,.000,3,3,1.000,0,1,1,8,2,0,2,2,19,16.1
60,60,1991-03-10,24-190,GSW,,SAC,W (+10),1,40:00,9,19,.474,1,3,.333,6,6,1.000,0,4,4,11,3,0,0,2,25,26.4
61,61,1991-03-12,24-192,GSW,,IND,W (+12),1,43:00,11,17,.647,3,6,.500,1,2,.500,0,3,3,8,3,1,5,2,26,22.5
62,62,1991-03-14,24-194,GSW,,SAS,L (-2),1,45:00,8,25,.320,1,5,.200,1,2,.500,4,3,7,10,6,0,6,3,18,12.8
63,63,1991-03-16,24-196,GSW,@,DAL,W (+12),1,43:00,14,21,.667,1,4,.250,4,4,1.000,0,2,2,10,4,0,0,3,33,34.3
64,64,1991-03-17,24-197,GSW,@,HOU,L (-4),1,41:00,9,22,.409,3,8,.375,2,2,1.000,0,3,3,14,2,0,3,4,23,19.3
65,65,1991-03-19,24-199,GSW,,POR,W (+10),1,41:00,10,22,.455,4,7,.571,5,5,1.000,1,3,4,11,1,0,5,3,29,21.7
66,66,1991-03-21,24-201,GSW,,DEN,W (+20),1,39:00,7,14,.500,3,5,.600,9,9,1.000,1,7,8,12,2,0,3,2,26,28.4
67,67,1991-03-23,24-203,GSW,,LAC,L (-3),1,44:00,7,16,.438,2,6,.333,5,6,.833,1,2,3,12,2,0,3,2,21,20.1
68,68,1991-03-25,24-205,GSW,@,ORL,L (-9),1,46:00,16,30,.533,1,3,.333,0,0,,1,3,4,9,3,0,3,2,33,25.5
69,69,1991-03-26,24-206,GSW,@,CHH,L (-3),1,44:00,5,17,.294,2,8,.250,1,2,.500,0,6,6,11,2,0,6,4,13,6.6
70,70,1991-03-28,24-208,GSW,@,NYK,W (+2),1,45:00,7,20,.350,3,5,.600,0,0,,1,2,3,9,2,0,1,0,17,14.4
71,71,1991-03-29,24-209,GSW,@,DET,L (-6),1,39:00,10,22,.455,1,4,.250,4,6,.667,0,4,4,15,2,0,1,3,25,24.3
72,72,1991-03-31,24-211,GSW,@,IND,L (-7),1,53:00,11,29,.379,1,4,.250,4,7,.571,5,4,9,11,1,0,3,3,27,19.1
73,73,1991-04-03,24-214,GSW,,MIA,W (+13),1,42:00,7,11,.636,3,4,.750,3,3,1.000,0,2,2,13,8,1,7,3,20,25.3
74,74,1991-04-05,24-216,GSW,,PHO,W (+17),1,36:00,9,22,.409,0,2,.000,1,2,.500,0,3,3,6,4,0,5,2,19,10.1
75,75,1991-04-06,24-217,GSW,@,SAC,L (-11),1,42:00,8,21,.381,0,2,.000,1,3,.333,2,5,7,11,1,0,2,6,17,11.9
76,76,1991-04-08,24-219,GSW,@,SAS,L (-10),1,35:00,7,14,.500,1,3,.333,4,4,1.000,2,1,3,9,5,0,5,1,19,19.6
77,77,1991-04-09,24-220,GSW,@,PHO,L (-14),1,34:00,6,12,.500,1,2,.500,9,11,.818,0,2,2,7,0,0,4,1,22,16.3
