Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
29,28,2000-12-23,34-113,MIA,@,NJN,W (+6),1,41:01,5,14,.357,2,7,.286,3,4,.750,0,3,3,6,0,0,2,3,15,8.7,+10
30,29,2000-12-27,34-117,MIA,,IND,W (+12),1,33:18,3,13,.231,2,8,.250,0,0,,0,2,2,9,0,0,3,3,8,2.8,+13
31,30,2000-12-29,34-119,MIA,,WAS,W (+7),1,37:11,9,21,.429,2,7,.286,5,6,.833,0,3,3,4,1,0,1,4,25,15.6,+14
32,31,2000-12-30,34-120,MIA,@,DET,W (+8),1,40:53,7,18,.389,1,8,.125,4,7,.571,0,3,3,11,1,0,2,0,19,15.6,+6
33,32,2001-01-02,34-123,MIA,@,SAS,L (-8),1,37:37,7,20,.350,1,8,.125,0,0,,0,3,3,3,1,0,0,0,15,7.8,-4
34,33,2001-01-04,34-125,MIA,,NJN,W (+3),1,36:22,6,16,.375,4,8,.500,1,2,.500,0,3,3,8,0,0,0,2,17,13.5,+6
35,34,2001-01-06,34-127,MIA,,BOS,W (+26),1,29:05,9,14,.643,4,6,.667,2,3,.667,0,2,2,10,2,0,1,1,24,25.6,+31
36,35,2001-01-08,34-129,MIA,,GSW,W (+10),1,31:45,3,12,.250,1,7,.143,2,2,1.000,0,4,4,4,3,0,1,1,9,7.4,+3
37,36,2001-01-10,34-131,MIA,@,BOS,L (-12),1,30:48,4,14,.286,2,7,.286,1,1,1.000,0,2,2,2,0,0,0,1,11,4.4,-13
38,37,2001-01-13,34-134,MIA,@,IND,L (-16),1,38:01,7,17,.412,4,9,.444,2,2,1.000,0,3,3,6,1,0,2,3,20,13.8,-11
39,38,2001-01-14,34-135,MIA,,CHI,W (+9),1,35:09,2,6,.333,2,4,.500,0,0,,0,1,1,9,2,0,2,1,6,8.8,+9
40,39,2001-01-16,34-137,MIA,,DET,W (+8),1,20:02,3,7,.429,1,4,.250,2,4,.500,0,2,2,3,1,0,1,3,9,6.0,-8
41,40,2001-01-18,34-139,MIA,@,POR,L (-11),1,24:12,1,5,.200,0,2,.000,2,2,1.000,0,0,0,4,0,0,4,3,4,-1.5,-14
42,41,2001-01-19,34-140,MIA,@,VAN,W (+11),1,26:52,5,11,.455,3,6,.500,1,2,.500,0,2,2,3,0,0,4,3,14,5.4,-3
43,42,2001-01-21,34-142,MIA,@,LAL,W (+11),1,38:46,8,13,.615,5,8,.625,1,2,.500,1,1,2,8,1,0,3,3,22,19.1,+24
44,43,2001-01-24,34-145,MIA,,TOR,W (+20),1,32:04,5,15,.333,2,6,.333,3,4,.750,0,1,1,4,2,0,2,2,15,8.4,+12
45,44,2001-01-27,34-148,MIA,@,ORL,W (+22),1,29:45,3,10,.300,2,7,.286,3,3,1.000,3,3,6,6,1,0,2,4,11,9.8,+19
46,45,2001-01-30,34-151,MIA,@,HOU,W (+18),1,33:35,6,10,.600,3,6,.500,0,1,.000,0,1,1,11,0,0,2,4,15,14.4,+25
47,46,2001-02-01,34-153,MIA,@,DAL,L (-4),1,39:22,8,17,.471,5,7,.714,0,0,,2,2,4,6,2,0,2,3,21,17.3,+1
48,47,2001-02-02,34-154,MIA,@,ATL,W (+11),1,28:53,5,10,.500,4,6,.667,4,4,1.000,0,1,1,4,1,0,2,2,18,14.3,+7
49,48,2001-02-04,34-156,MIA,,NYK,L (-3),1,42:02,5,21,.238,4,14,.286,2,2,1.000,0,2,2,6,2,0,4,1,16,5.7,+1
50,49,2001-02-06,34-158,MIA,,IND,W (+13),1,34:39,4,8,.500,2,4,.500,3,4,.750,0,2,2,7,1,0,0,2,13,14.3,+18
51,50,2001-02-13,34-165,MIA,,LAC,W (+2),1,43:56,7,14,.500,4,9,.444,2,3,.667,0,2,2,7,2,0,3,1,20,16.7,+10
52,51,2001-02-15,34-167,MIA,@,TOR,W (+7),1,36:12,6,12,.500,4,7,.571,2,2,1.000,0,2,2,10,1,0,2,0,18,18.6,+2
53,52,2001-02-17,34-169,MIA,@,CHI,L (-7),1,40:09,6,21,.286,1,10,.100,1,1,1.000,1,1,2,8,2,0,4,5,14,4.3,+8
54,53,2001-02-20,34-172,MIA,@,NYK,L (-2),1,31:29,5,12,.417,2,8,.250,0,0,,0,4,4,8,0,0,3,2,12,8.6,-1
55,54,2001-02-21,34-173,MIA,,PHO,L (-15),1,21:50,1,5,.200,0,3,.000,1,1,1.000,0,1,1,4,1,0,2,2,3,1.2,-21
56,55,2001-02-24,34-176,MIA,,NJN,W (+5),1,37:51,1,13,.077,1,6,.167,1,2,.500,0,4,4,7,0,0,3,2,4,-2.8,+13
57,56,2001-02-27,34-179,MIA,,WAS,W (+8),1,39:32,9,17,.529,4,8,.500,0,0,,0,1,1,9,0,0,6,4,22,12.7,+4
58,57,2001-02-28,34-180,MIA,@,PHI,L (-10),1,36:19,8,17,.471,4,8,.500,0,0,,0,5,5,5,0,0,1,3,20,14.1,-14
59,58,2001-03-02,34-182,MIA,@,DET,W (+4),1,37:41,6,17,.353,1,10,.100,4,4,1.000,0,2,2,7,2,0,4,2,17,10.2,+5
60,59,2001-03-04,34-184,MIA,@,CLE,W (+12),1,34:31,7,12,.583,4,8,.500,0,0,,0,2,2,8,3,0,1,1,18,20.2,+15
61,60,2001-03-05,34-185,MIA,,DET,W (+3),1,35:10,6,15,.400,1,7,.143,3,4,.750,0,2,2,4,2,0,2,2,16,10.1,0
62,61,2001-03-07,34-187,MIA,,DAL,L (-7),1,32:48,1,9,.111,1,4,.250,2,2,1.000,1,2,3,8,1,0,2,3,5,3.8,-6
63,62,2001-03-09,34-189,MIA,,MIN,W (+7),1,37:14,4,15,.267,0,5,.000,6,6,1.000,1,2,3,6,2,0,4,2,14,7.8,+11
64,63,2001-03-11,34-191,MIA,@,NYK,L (-3),1,38:55,6,19,.316,3,10,.300,2,2,1.000,1,1,2,8,4,0,4,0,17,12.7,+3
65,64,2001-03-12,34-192,MIA,@,MIN,L (-17),1,19:52,1,8,.125,0,2,.000,0,0,,1,0,1,6,0,0,3,2,2,-2.1,-7
66,65,2001-03-14,34-194,MIA,,SAC,W (+10),1,28:41,7,16,.438,4,6,.667,2,2,1.000,0,5,5,5,2,0,0,3,20,17.4,+19
67,,2001-03-17,34-197,MIA,,VAN,W (+14),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
68,66,2001-03-21,34-201,MIA,,CHI,W (+28),1,24:27,5,11,.455,3,4,.750,0,0,,0,1,1,6,0,0,2,3,13,8.6,+26
69,67,2001-03-25,34-205,MIA,,SAS,W (+5),1,34:27,9,18,.500,5,8,.625,2,2,1.000,1,0,1,8,0,0,3,3,25,18.1,+12
70,68,2001-03-27,34-207,MIA,,TOR,L (-9),1,37:30,7,17,.412,3,6,.500,4,4,1.000,1,4,5,4,0,0,3,2,21,12.8,-16
71,69,2001-03-29,34-209,MIA,@,MIL,L (-8),1,41:49,10,24,.417,4,13,.308,1,2,.500,0,4,4,7,2,0,2,1,25,17.5,-2
72,70,2001-03-31,34-211,MIA,@,CHI,W (+7),1,36:34,10,20,.500,1,8,.125,0,0,,0,0,0,10,1,0,3,1,21,15.6,+11
73,71,2001-04-03,34-214,MIA,,BOS,L (-5),1,35:42,3,13,.231,2,6,.333,0,2,.000,0,3,3,4,1,0,3,0,8,1.0,-2
74,72,2001-04-04,34-215,MIA,@,WAS,W (+2),1,30:48,6,11,.545,3,6,.500,0,0,,0,1,1,9,2,0,2,2,15,15.5,+2
75,73,2001-04-06,34-217,MIA,,CHH,W (+5),1,36:40,0,7,.000,0,4,.000,0,0,,0,5,5,12,3,0,2,3,0,4.8,+9
76,74,2001-04-08,34-219,MIA,,NYK,W (+5),1,33:11,9,16,.563,3,6,.500,4,4,1.000,0,2,2,4,1,0,4,4,25,16.2,+12
77,75,2001-04-10,34-221,MIA,,PHI,W (+2),1,38:54,4,10,.400,1,5,.200,2,2,1.000,0,0,0,5,1,0,3,2,11,6.3,-6
78,76,2001-04-11,34-222,MIA,@,BOS,W (+5),1,31:25,5,14,.357,4,9,.444,0,0,,0,3,3,7,1,0,1,1,14,11.6,+11
79,77,2001-04-13,34-224,MIA,@,TOR,L (-12),1,18:24,3,6,.500,1,2,.500,0,0,,1,3,4,5,0,0,1,1,7,7.7,-10
1,1,2001-10-30,35-059,DAL,,DET,W (+7),0,24:00,1,3,.333,0,2,.000,0,1,.000,0,0,0,8,1,0,2,1,2,4.1,+9
2,2,2001-11-01,35-061,DAL,@,PHI,W (+7),1,39:13,6,16,.375,2,8,.250,3,3,1.000,0,3,3,7,2,1,3,1,17,13.3,-1
3,3,2001-11-02,35-062,DAL,@,TOR,L (-17),1,28:13,5,12,.417,3,8,.375,4,4,1.000,0,1,1,5,0,0,3,1,17,11.0,-25
4,4,2001-11-04,35-064,DAL,@,MEM,W (+9),0,28:46,4,13,.308,2,8,.250,3,4,.750,0,4,4,5,2,0,2,2,13,9.0,+18
5,5,2001-11-06,35-066,DAL,,CHH,W (+18),0,28:19,2,10,.200,2,8,.250,1,2,.500,0,3,3,2,2,1,1,3,7,3.2,+4
6,6,2001-11-08,35-068,DAL,,DEN,W (+14),0,15:31,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,1,1,2,0.5,-2
7,7,2001-11-10,35-070,DAL,,PHI,L (-7),0,28:01,2,11,.182,1,6,.167,2,2,1.000,0,3,3,3,3,0,1,2,7,4.3,-4
8,8,2001-11-14,35-074,DAL,@,CLE,W (+13),0,17:30,3,8,.375,1,4,.250,0,0,,1,1,2,2,0,0,2,2,7,2.2,-11
9,9,2001-11-15,35-075,DAL,@,DET,L (-26),0,18:49,2,8,.250,1,4,.250,1,1,1.000,0,0,0,0,0,0,0,0,6,1.2,-8
10,10,2001-11-17,35-077,DAL,@,HOU,L (-37),0,20:45,0,6,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,1,0,-3.9,-16
11,11,2001-11-20,35-080,DAL,,SEA,L (-8),0,9:12,0,4,.000,0,1,.000,0,0,,1,1,2,2,0,0,1,1,0,-1.8,-9
12,12,2001-11-21,35-081,DAL,@,CHH,W (+11),0,21:43,2,6,.333,0,3,.000,2,2,1.000,0,0,0,0,1,0,3,0,6,0.6,+4
13,13,2001-11-23,35-083,DAL,@,MIA,W (+10),0,17:18,2,7,.286,1,4,.250,0,0,,0,2,2,1,0,0,1,0,5,1.2,+4
14,14,2001-11-24,35-084,DAL,,PHO,W (+15),0,5:18,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-10
15,15,2001-11-27,35-087,DAL,,GSW,W (+10),0,18:08,1,4,.250,1,2,.500,0,0,,0,3,3,3,0,0,1,1,3,2.2,+18
16,16,2001-11-29,35-089,DAL,,SAC,L (-12),0,25:31,6,12,.500,4,8,.500,0,0,,0,3,3,6,1,1,1,4,16,14.2,-1
17,17,2001-12-01,35-091,DAL,@,GSW,W (+29),0,21:12,4,7,.571,2,5,.400,0,0,,0,0,0,6,1,0,2,3,10,8.7,+2
18,18,2001-12-02,35-092,DAL,@,SAC,W (+6),0,13:04,2,5,.400,0,2,.000,1,2,.500,1,0,1,1,0,0,0,1,5,2.9,-10
19,19,2001-12-05,35-095,DAL,@,LAL,L (-4),0,18:40,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.9,-1
20,20,2001-12-08,35-098,DAL,,WAS,L (-7),0,31:25,6,12,.500,1,3,.333,2,3,.667,1,2,3,6,0,0,0,2,15,13.3,+3
21,21,2001-12-10,35-100,DAL,@,UTA,L (-9),0,23:41,2,8,.250,1,5,.200,1,1,1.000,0,0,0,4,0,0,0,2,6,3.2,+7
22,22,2001-12-11,35-101,DAL,,POR,W (+2),0,30:08,4,12,.333,2,6,.333,2,2,1.000,1,0,1,5,1,0,4,2,12,5.6,-2
23,23,2001-12-13,35-103,DAL,,CLE,W (+20),0,30:28,6,12,.500,4,8,.500,1,1,1.000,0,2,2,7,1,1,0,2,17,17.4,+27
24,24,2001-12-15,35-105,DAL,,MIN,W (+8),0,21:04,6,10,.600,3,5,.600,1,2,.500,0,2,2,6,0,0,0,3,16,14.6,+8
25,25,2001-12-18,35-108,DAL,@,MIN,W (+4),0,25:05,6,10,.600,3,6,.500,0,0,,1,0,1,3,0,0,1,1,15,11.8,+15
26,26,2001-12-20,35-110,DAL,,MIL,W (+12),0,21:44,6,11,.545,2,5,.400,1,1,1.000,0,0,0,3,1,0,0,0,15,12.8,-6
27,27,2001-12-22,35-112,DAL,,ORL,W (+22),0,27:38,5,14,.357,4,8,.500,4,4,1.000,0,3,3,5,1,0,2,1,18,13.2,+16
28,28,2001-12-26,35-116,DAL,@,SAS,W (+3),0,29:22,5,8,.625,3,5,.600,2,2,1.000,0,0,0,3,2,0,6,3,15,8.3,+5
29,29,2001-12-27,35-117,DAL,,CHI,W (+15),0,27:28,3,10,.300,1,5,.200,0,0,,1,0,1,4,0,1,2,0,7,3.4,+5
30,30,2001-12-29,35-119,DAL,,ATL,W (+16),0,24:47,1,11,.091,1,7,.143,2,4,.500,0,2,2,5,0,1,4,3,5,-3.5,+12
31,31,2002-01-02,35-123,DAL,@,CHI,W (+10),0,23:42,3,9,.333,2,3,.667,0,0,,0,1,1,3,1,0,2,4,8,2.7,+2
32,32,2002-01-03,35-124,DAL,@,NYK,L (-7),0,33:53,3,11,.273,1,6,.167,0,0,,0,2,2,7,2,0,3,2,7,4.2,+9
33,33,2002-01-05,35-126,DAL,,SAS,L (-2),0,35:52,4,10,.400,2,4,.500,3,4,.750,0,5,5,6,0,0,1,2,13,11.1,+10
34,34,2002-01-08,35-129,DAL,,DEN,W (+1),0,24:53,3,11,.273,2,6,.333,0,0,,0,2,2,0,2,0,1,1,8,2.7,-5
35,35,2002-01-10,35-131,DAL,,NYK,W (+22),0,23:05,5,12,.417,1,7,.143,2,2,1.000,0,0,0,5,4,2,4,1,13,11.1,+3
36,36,2002-01-12,35-133,DAL,,IND,W (+9),0,24:36,3,10,.300,1,4,.250,2,2,1.000,0,3,3,2,1,0,0,0,9,6.5,+13
37,37,2002-01-14,35-135,DAL,@,ORL,L (-26),0,28:39,2,9,.222,0,5,.000,2,2,1.000,1,0,1,4,2,0,3,2,6,2.2,-11
38,38,2002-01-15,35-136,DAL,@,ATL,W (+9),0,24:50,6,13,.462,6,12,.500,0,0,,1,2,3,4,1,0,1,4,18,13.8,-4
39,39,2002-01-17,35-138,DAL,@,MEM,W (+11),0,29:03,3,8,.375,2,4,.500,0,0,,0,1,1,6,0,0,0,3,8,6.9,+4
40,40,2002-01-19,35-140,DAL,,UTA,W (+3),0,14:13,1,7,.143,1,5,.200,2,2,1.000,0,2,2,0,0,0,1,2,5,-0.7,+2
41,41,2002-01-21,35-142,DAL,,NJN,W (+8),0,22:10,3,9,.333,2,7,.286,0,0,,0,3,3,6,1,0,0,2,8,8.2,+1
42,42,2002-01-22,35-143,DAL,@,HOU,W (+6),0,16:00,2,9,.222,1,4,.250,5,6,.833,1,0,1,3,0,0,0,4,10,5.3,+10
43,43,2002-01-24,35-145,DAL,@,DEN,W (+7),0,24:08,3,6,.500,3,4,.750,7,8,.875,0,4,4,6,0,0,3,0,16,15.0,+9
44,44,2002-01-26,35-147,DAL,@,LAC,W (+21),0,24:19,7,13,.538,4,6,.667,2,2,1.000,0,0,0,9,1,0,0,2,20,20.2,+20
45,45,2002-01-29,35-150,DAL,,LAC,L (-17),0,26:46,5,14,.357,3,8,.375,0,0,,0,1,1,7,2,0,1,0,13,11.4,-13
46,46,2002-01-31,35-152,DAL,,HOU,W (+4),0,17:52,3,9,.333,2,4,.500,1,2,.500,0,0,0,2,1,0,0,0,9,5.9,-9
47,47,2002-02-03,35-155,DAL,,LAL,L (-7),0,16:48,1,7,.143,1,5,.200,0,0,,0,2,2,4,0,0,0,2,3,1.1,-4
48,48,2002-02-05,35-157,DAL,@,IND,W (+1),0,31:52,9,13,.692,3,6,.500,0,0,,0,3,3,3,1,0,0,1,21,19.1,+24
49,49,2002-02-06,35-158,DAL,@,NJN,W (+12),0,31:55,3,12,.250,1,9,.111,4,4,1.000,1,2,3,2,0,0,3,0,11,3.5,+16
50,50,2002-02-12,35-164,DAL,@,SEA,W (+6),0,16:40,4,10,.400,2,7,.286,0,0,,0,2,2,1,1,0,1,0,10,5.9,+2
51,51,2002-02-13,35-165,DAL,@,POR,L (-11),0,27:19,6,14,.429,5,8,.625,2,2,1.000,0,4,4,3,1,0,2,2,19,13.1,-2
52,52,2002-02-16,35-168,DAL,@,LAC,L (-9),0,25:12,3,11,.273,2,5,.400,0,0,,2,1,3,4,0,0,0,1,8,5.6,-4
53,53,2002-02-17,35-169,DAL,@,PHO,W (+13),0,17:36,2,5,.400,1,4,.250,0,0,,0,4,4,4,0,0,0,1,5,5.9,-7
54,54,2002-02-19,35-171,DAL,,MIN,L (-17),0,21:43,2,6,.333,2,6,.333,0,1,.000,0,1,1,5,0,0,3,3,6,1.8,-15
55,55,2002-02-23,35-175,DEN,@,POR,L (-11),1,26:22,4,9,.444,2,5,.400,1,1,1.000,0,2,2,5,0,0,2,3,11,7.2,-8
56,56,2002-02-24,35-176,DEN,,ATL,L (-5),1,32:58,2,14,.143,1,8,.125,1,2,.500,0,2,2,10,4,1,3,0,6,5.9,-15
57,57,2002-02-27,35-179,DEN,@,GSW,L (-17),1,27:55,6,16,.375,5,11,.455,1,2,.500,1,2,3,6,1,0,1,3,18,13.1,-10
58,58,2002-03-01,35-181,DEN,,MEM,W (+13),1,24:30,7,11,.636,3,6,.500,5,5,1.000,0,2,2,3,1,0,2,1,22,18.4,+18
59,59,2002-03-03,35-183,DEN,,DAL,L (-6),1,36:08,7,14,.500,2,7,.286,0,0,,0,1,1,9,1,0,5,3,16,10.4,-17
60,60,2002-03-04,35-184,DEN,@,UTA,L (-18),1,16:59,2,4,.500,2,3,.667,2,2,1.000,0,1,1,2,1,0,5,4,8,2.1,-13
61,61,2002-03-07,35-187,DEN,,NYK,W (+11),1,20:54,3,9,.333,3,6,.500,0,0,,0,0,0,9,2,0,1,1,9,10.8,0
62,62,2002-03-09,35-189,DEN,,POR,W (+3),1,24:45,3,7,.429,2,6,.333,1,2,.500,0,3,3,8,0,0,2,4,9,7.8,-12
63,63,2002-03-11,35-191,DEN,,SAS,L (-15),1,24:01,1,9,.111,1,5,.200,0,0,,0,3,3,3,0,1,4,0,3,-3.2,-5
64,64,2002-03-13,35-193,DEN,@,ATL,L (-3),1,31:09,7,17,.412,5,12,.417,1,5,.200,0,4,4,4,2,0,3,2,20,11.5,+1
65,65,2002-03-15,35-195,DEN,@,ORL,L (-22),1,17:00,0,2,.000,0,2,.000,0,0,,0,2,2,6,2,0,2,2,0,2.6,-15
66,,2002-03-16,35-196,DEN,@,MIA,L (-25),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
67,,2002-03-18,35-198,DEN,,DET,L (-7),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
68,66,2002-03-20,35-200,DEN,,WAS,L (-32),1,17:41,1,5,.200,0,0,,0,0,,0,1,1,7,1,0,4,1,2,0.7,-29
69,67,2002-03-21,35-201,DEN,@,SAC,L (-36),1,15:57,1,4,.250,1,3,.333,0,0,,0,2,2,3,2,0,4,1,3,0.9,-17
70,68,2002-03-23,35-203,DEN,,SEA,W (+3),1,8:36,3,5,.600,1,1,1.000,0,0,,0,1,1,2,0,0,0,0,7,6.4,+2
71,,2002-03-25,35-205,DEN,@,NYK,W (+1),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
72,,2002-03-26,35-206,DEN,@,WAS,L (-16),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
73,,2002-03-28,35-208,DEN,@,MIL,L (-7),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
74,,2002-03-30,35-210,DEN,@,CHI,W (+16),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
1,1,2003-03-28,36-208,IND,,CHI,W (+51),0,21:00,5,9,.556,4,8,.500,0,0,,0,4,4,7,3,0,3,1,14,15.4,+29
2,2,2003-03-30,36-210,IND,,PHO,W (+11),0,11:51,1,5,.200,1,4,.250,0,0,,0,1,1,2,2,0,1,1,3,2.2,-9
3,3,2003-04-01,36-212,IND,,SAC,L (-5),0,9:40,0,2,.000,0,1,.000,0,0,,0,2,2,2,1,0,0,0,0,1.6,-3
4,4,2003-04-02,36-213,IND,@,CLE,W (+21),0,6:28,0,3,.000,0,2,.000,0,0,,0,0,0,2,1,0,1,1,0,-1.1,+1
5,5,2003-04-04,36-215,IND,@,DET,W (+6),0,3:48,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,1,0,-0.7,0
6,6,2003-04-06,36-217,IND,,MIA,W (+21),0,15:08,2,6,.333,1,2,.500,0,0,,0,2,2,2,0,0,2,2,5,0.8,-6
7,,2003-04-08,36-219,IND,@,CHI,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,7,2003-04-11,36-222,IND,,ORL,L (-12),0,6:43,3,6,.500,0,2,.000,0,0,,0,0,0,1,1,0,1,0,6,3.7,+13
9,8,2003-04-13,36-224,IND,@,MIL,L (-9),0,23:06,2,8,.250,2,6,.333,1,3,.333,1,2,3,1,1,0,1,2,7,2.6,+4
10,9,2003-04-15,36-226,IND,@,NYK,W (+16),0,16:13,4,4,1.000,3,3,1.000,1,1,1.000,0,3,3,4,0,0,1,0,12,13.5,+12
11,10,2003-04-16,36-227,IND,,NJN,W (+7),0,12:18,1,5,.200,0,2,.000,0,0,,0,0,0,1,0,0,0,0,2,-0.4,-4
